restart,step,smiles,pIC50,QED,SA,MW,LogP,LogP_Penalty,Reward,EHOMO_ev,ELUMO_ev,gap_ev,esp_min,status,gap_score,esp_score,R_DFT,R0,R_total,rank_R0,rank_total,delta_rank,dft_effect
33,16,CCCc1cc(CCC)c(O)c(-c2nc(OC)c(OC)s2)c1,7.584400000000009,0.8189624762607222,2.8882693849295062,321.442,4.437900000000004,0.0,8.705054299637421,-9.8648,-7.582,2.2829,-0.41,xtb_success,0.3973932035700885,0.9833333333333335,0.5731752424990619,8.705054299637421,8.934324396637045,94,134,40,neutral
50,39,COc1ccc(Cc2nc(-c3ccc(OC)cc3)cs2)cc1,7.518700000000007,0.6988112813275589,1.7696122994944474,311.406,4.418100000000004,0.0,8.676481604967789,-10.0342,-7.1061,2.9281,-0.304,xtb_success,0.5847351897961797,0.7599999999999999,0.6373146328573257,8.676481604967789,8.93140745811072,171,135,-36,neutral
19,5,COc1cc(CC(N)=O)cc(Cc2scc(C=O)c2C(C)(C)C)c1,7.593200000000007,0.814929409157827,2.8497771826882428,345.46400000000017,3.4853000000000023,0.0,8.715686986310097,-10.354,-7.9323,2.4217,-0.532,xtb_success,0.43563355411116744,0.78,0.5389434878778172,8.715686986310097,8.931264381461224,68,136,68,neutral
34,4,CCN(Cc1ccc(-c2nccn2C)cc1)C1CCS(=O)(=O)CC1,7.518400000000005,0.8337643158639129,2.4565699080624164,347.4840000000001,2.4862,0.0,8.689625167125719,-9.4579,-6.437,3.0209,-0.65,xtb_success,0.6128686737902638,0.5833333333333334,0.6040080716531846,8.689625167125719,8.931228395786993,139,137,-2,neutral
27,14,CCCc1ccc(-c2cc(-c3cc(CC(N)=O)ccn3)ccn2)cc1,7.547200000000003,0.7469085672888974,2.1428050823304883,331.419,3.7909000000000015,0.0,8.706373775411404,-9.9722,-7.4464,2.5258,-0.529,xtb_success,0.4652370562084701,0.785,0.5611659393459291,8.706373775411404,8.930840151149775,92,138,46,neutral
37,1,COCCN(C)Cc1cccc(-c2nc3c(s2)CCCC3)c1OC,7.579600000000007,0.7641590979418834,2.4646120682040653,346.4960000000002,3.775700000000003,0.0,8.715218342150543,-9.6581,-7.4063,2.2517,-0.352,xtb_success,0.38901237977721237,0.8799999999999999,0.5363086658440486,8.715218342150543,8.929741808488162,70,139,69,neutral
7,3,O=C(c1cccc(Cc2cncnc2)c1)c1ccc2c(c1)CCCC2,7.594000000000007,0.6749121582322387,2.2092938557192614,328.4150000000002,4.177200000000004,0.0,8.7105266935442,-10.194,-7.9175,2.2765,-0.46,xtb_success,0.39566731626900553,0.9000000000000001,0.5469671213883038,8.7105266935442,8.929313542099521,82,140,58,neutral
27,16,NC(=O)Cc1ccnc(-c2ccc(-c3cc(CC(N)=O)ccn3)cc2)c1,7.567200000000001,0.70920467722739,2.258050695284867,346.39,1.8662,0.0,8.69599726908521,-10.0407,-7.4065,2.6342,-0.529,xtb_success,0.49677095959148343,0.785,0.5832396717140383,8.69599726908521,8.929293137770825,123,141,18,neutral
96,34,Cc1ccc(-c2ccc(-c3cc(CC[C@](C)(O)C(=O)[O-])ccn3)cc2)cc1,7.595800000000004,0.7327788196647055,2.880450085388958,360.433,3.1575200000000017,0.0,8.67414440129346,-9.7562,-7.139,2.6172,-0.416,xtb_success,0.4917833622940171,0.9733333333333335,0.636248353605812,8.67414440129346,8.928643742735785,181,142,-39,neutral
55,6,COCc1ccc(Cc2nc(-c3ccccn3)cs2)c(OC)c1,7.551800000000007,0.6878077713290938,2.233385237956613,326.42100000000005,3.9509000000000025,0.0,8.672365361868893,-10.1013,-7.327,2.7744,-0.349,xtb_success,0.5383954670419139,0.8724999999999999,0.6386268269293397,8.672365361868893,8.92781609264063,187,143,-44,neutral
36,33,COCCc1ccc(-c2ccc(-c3c(OC)cccc3OC)o2)o1,7.601800000000006,0.642716850056219,2.427707051481656,328.3640000000001,4.412700000000004,0.0,8.680387719879949,-9.5683,-6.907,2.6613,-0.347,xtb_success,0.5047511662460036,0.8674999999999999,0.6135758163722025,8.680387719879949,8.92581804642883,161,144,-17,neutral
98,4,COc1ccc(C(=O)c2ccc(F)c(F)c2)cc1-c1ccccn1,7.585200000000009,0.672669001415264,1.94422352797192,325.314,4.266400000000003,0.0,8.72711214791045,-10.0573,-8.1463,1.911,-0.434,xtb_success,0.30338880082304026,0.9433333333333335,0.4953721605761282,8.72711214791045,8.9252610121409,52,145,93,physically_filtered
7,7,NC(=O)CCc1ccc(-c2cc(C(F)F)ccn2)cc1C(F)F,7.538500000000004,0.8145476631858902,2.685161750995812,326.293,4.041700000000001,0.0,8.677257656493367,-10.4183,-7.5892,2.8291,-0.539,xtb_success,0.5548259315649091,0.7683333333333333,0.6188781520954363,8.677257656493367,8.924808917331541,169,146,-23,neutral
23,21,CCCc1cc(-c2cc(-c3cc(CC(N)=O)ccn3)ccn2)ccn1,7.581000000000005,0.751378279792431,2.397266620792026,332.407,3.185900000000001,0.0,8.716962477817018,-9.937,-7.6251,2.3119,-0.529,xtb_success,0.4052564504627377,0.785,0.5191795153239164,8.716962477817018,8.924634283946585,66,147,81,neutral
57,30,NC(=O)Cc1ccc(-c2cc(-c3cc(CC(N)=O)ccn3)ccn2)cc1,7.569400000000001,0.70920467722739,2.246418054952226,346.39,1.8662,0.0,8.699360533118472,-10.0337,-7.519,2.5147,-0.533,xtb_success,0.46204660736324177,0.7783333333333333,0.5569326251542692,8.699360533118472,8.92213358318018,109,148,39,neutral
98,8,CO[C@@H](Cc1cccc(C)c1)c1cc2cc(C)c(C)cc2[nH]c1=O,7.570100000000012,0.7744362854251607,2.829265840466208,321.42,4.383560000000004,0.0,8.67439155866597,-10.3163,-7.4432,2.8731,-0.563,xtb_success,0.5680970846143213,0.7283333333333335,0.616167959230025,8.67439155866597,8.92085874235798,180,149,-31,neutral
57,31,NC(=O)Cc1ccnc(-c2ccc(-c3ccnc(CC(N)=O)c3)cc2)c1,7.564000000000001,0.70920467722739,2.289681672415844,346.39000000000004,1.8662,0.0,8.689634171372113,-10.0851,-7.4661,2.619,-0.539,xtb_success,0.4923107653491164,0.7683333333333333,0.5751175357443814,8.689634171372113,8.919681185669866,138,150,12,neutral
35,10,COCc1ccc(C(=O)N2CCN(C(=O)c3nc(C(=O)OC)cs3)CC2)cc1,7.576400000000006,0.7059343568385087,2.2470102710502005,403.46000000000015,1.6743,0.0,8.704666151314239,-10.6963,-8.3038,2.3925,-0.533,xtb_success,0.42746535652818385,0.7783333333333333,0.5327257495697286,8.704666151314239,8.91775645114213,97,151,54,neutral
70,5,COc1ccc(-c2ccc(F)c(F)c2)cc1C(=O)c1cncnc1,7.576400000000011,0.6866749382174584,2.156930994035269,326.302,3.661400000000003,0.0,8.704044369705214,-10.4639,-8.344,2.1199,-0.43,xtb_success,0.3545620187332689,0.9500000000000002,0.5331934131132883,8.704044369705214,8.917321734950528,101,152,51,neutral
53,2,CCN(Cc1ccc(F)cc1)C(=O)N[C@H]1CCCN(CCc2cccc(F)c2F)C1,7.608800000000006,0.7246817775796613,2.7385139362367354,419.49100000000016,4.342500000000004,0.0,8.697289495166164,-9.3543,-6.7325,2.6218,-0.591,xtb_success,0.49313150060496963,0.6816666666666668,0.5496920504234788,8.697289495166164,8.917166315335555,118,153,35,neutral
52,2,O=C(OCN1CCN(C2CCCCC2)CC1)c1cccc(Cc2ccccc2)c1,7.609500000000009,0.6847859755781236,2.160007676440726,392.543,4.342000000000004,0.0,8.735892220144997,-9.405,-7.5975,1.8075,-0.488,xtb_success,0.2797085722438836,0.8533333333333334,0.45179600057071856,8.735892220144997,8.916610620373284,42,154,112,physically_filtered
51,8,COCc1ccc(Cc2ccc(C(=O)c3ccccn3)cc2)cc1,7.576800000000008,0.6438818159891249,1.86089126552848,317.38800000000003,4.049800000000003,0.0,8.711288203160574,-10.246,-8.2045,2.0415,-0.449,xtb_success,0.3348440823741698,0.9183333333333332,0.5098908576619188,8.711288203160574,8.915244546225342,80,155,75,neutral
50,28,COc1ccc(Cc2ccc(-c3nc(OC)cs3)cc2)cc1,7.559200000000008,0.6988112813275589,2.010719270648295,311.406,4.418100000000004,0.0,8.692870907852406,-10.1157,-7.6227,2.493,-0.309,xtb_success,0.45583192406026046,0.7725,0.5508323468421823,8.692870907852406,8.913203846589278,131,156,25,neutral
49,5,O=C(c1ccc(F)cc1)c1ccc([C@@H]2CCS(=O)(=O)C2)cc1,7.527100000000008,0.8176555826667907,2.4770271725229893,318.3690000000001,2.958800000000002,0.0,8.68769318338514,-10.9354,-8.1192,2.8162,-0.647,xtb_success,0.5509436162059733,0.5883333333333334,0.5621605313441813,8.68769318338514,8.912557395922812,146,157,11,neutral
87,1,Cc1cccc(Cc2ccc(C(=O)N3CCN([N-]C(=O)C(C)C)CC3)o2)c1,7.627800000000007,0.8110319312183589,3.1076111845100858,368.45700000000016,3.4079200000000025,0.0,8.722554847158177,-9.1929,-7.1042,2.0887,-0.544,xtb_success,0.3466434803872314,0.76,0.47065043627106196,8.722554847158177,8.910815021666602,56,158,102,neutral
25,3,COc1ccc(Cn2cc(CNC(=O)C3=C(C)N=N[C@@H]3C)ccc2=O)cc1,7.613300000000005,0.8527819493781537,3.078752514538757,366.4210000000001,2.649700000000001,0.0,8.731815723235206,-10.33,-8.3635,1.9665,-0.562,xtb_success,0.31655278272161164,0.73,0.4405869479051281,8.731815723235206,8.908050502397257,44,159,115,physically_filtered
82,0,O=C(c1ccc(N2CCN(C(=O)NCc3ccccc3)CC2)nc1)c1ccccc1F,7.614100000000007,0.644582062839884,2.0749406266793216,418.47200000000015,3.483500000000003,0.0,8.728896968752018,-9.9682,-7.9294,2.0389,-0.578,xtb_success,0.3342005051673577,0.7033333333333335,0.44494035361715045,8.728896968752018,8.906873110198879,49,160,111,neutral
77,24,C#CCc1ccnc(-c2cc(-c3cc(CC(N)=O)ccn3)ccn2)c1,7.599700000000002,0.7292612154539522,2.6951454669458723,328.37499999999994,2.4091,0.0,8.694816061032391,-9.9783,-7.6234,2.3548,-0.527,xtb_success,0.41701404362192446,0.7883333333333333,0.5284098305353471,8.694816061032391,8.90617999324653,125,161,36,neutral
50,42,COCc1ccc(-c2nc(-c3nc(OC)cs3)cs2)cc1,7.572800000000008,0.7105603129366123,2.4137399634334304,318.423,4.088600000000003,0.0,8.686208898000782,-10.2639,-7.9262,2.3377,-0.346,xtb_success,0.4123098450248896,0.8649999999999999,0.5481168915174226,8.686208898000782,8.905455654607751,151,162,11,neutral
30,1,CC[C@@H](NC(=O)c1cc(=O)c2ccccc2o1)c1ccc(C)cc1,7.53750000000001,0.7903916969686677,2.4272657391627703,321.37600000000003,3.9825200000000023,0.0,8.689969274568067,-10.6364,-8.3047,2.3317,-0.505,xtb_success,0.4106647415918305,0.8250000000000001,0.5349653191142814,8.689969274568067,8.90395540221378,137,163,26,neutral
24,0,Cc1ccc(N2CCC(C(=O)Nc3cscn3)CC2)cc1Br,7.496,0.8733217606197476,2.4390596209230218,380.31100000000015,4.0691200000000025,0.0,8.688754918217573,-9.5895,-7.3011,2.2883,-0.488,xtb_success,0.39885209850493863,0.8533333333333334,0.535196468953457,8.688754918217573,8.902833505798956,142,164,22,neutral
17,1,Cc1sc(NC(=O)Cc2ccc(C(=O)OC(C)C)cc2)c(CC(N)=O)c1C,7.561900000000006,0.7119872625273136,2.3696728533027205,388.4890000000002,3.1391400000000003,0.0,8.68092634593339,-10.1905,-7.6679,2.5227,-0.543,xtb_success,0.4643452587832292,0.7616666666666666,0.5535416811482604,8.68092634593339,8.902343018392694,159,165,6,neutral
67,46,COCCc1cc(-c2cc(-c3cc(OC)ccn3)ccn2)ccn1,7.559300000000003,0.696227651496197,2.3107112655284805,321.38,3.403100000000002,0.0,8.676342699195253,-10.0073,-7.601,2.4063,-0.349,xtb_success,0.4313178622618598,0.8724999999999999,0.5636725035833019,8.676342699195253,8.901811700628574,172,166,-6,neutral
14,3,COCCN(C)C(=O)c1cc(C(=O)OCCc2cc(C)ccc2C)ccc1F,7.584800000000007,0.6501643638476613,2.234654098109216,387.4510000000001,3.5604400000000025,0.0,8.686416772112917,-10.3322,-7.9242,2.408,-0.529,xtb_success,0.43179341980737573,0.785,0.5377553938651629,8.686416772112917,8.901518929658982,150,167,17,neutral
19,4,COc1cc(Cc2scc(C=O)c2C(C)(C)C)cc(OC)c1,7.56640000000001,0.7632507902014731,2.7002495110329114,318.43800000000005,4.466100000000004,0.0,8.677512594234868,-10.2149,-7.9164,2.2985,-0.443,xtb_success,0.40161442948803405,0.9283333333333332,0.5596301006416238,8.677512594234868,8.901364634491518,168,168,0,neutral
16,0,COc1ccccc1NC(=O)c1ccc2c(=O)n(OCC(F)(F)F)c(=O)[nH]c2c1,7.622800000000007,0.6706965462390979,2.493634536905841,409.3200000000001,1.9416,0.0,8.70878481942897,-10.2774,-8.2905,1.9869,-0.493,xtb_success,0.3214714790886584,0.8450000000000001,0.47853003536206085,8.70878481942897,8.900196833573794,88,169,81,physically_filtered
91,15,C#CCc1ccc(-c2ccc(-c3nc(CC(N)=O)cs3)cc2)cc1CC(N)=O,7.631500000000006,0.6078279309541988,2.631565285655848,389.4800000000001,2.7084,0.0,8.672257436911522,-10.2863,-7.7158,2.5706,-0.537,xtb_success,0.4781895652915224,0.7716666666666666,0.5662326957040656,8.672257436911522,8.898750515193148,188,170,-18,neutral
70,4,COc1ccc(-c2cncnc2)cc1C(=O)c1ccc(F)c(F)c1,7.563400000000007,0.6866749382174584,2.1230180981076643,326.302,3.661400000000002,0.0,8.69443565929797,-10.2012,-8.2963,1.9049,-0.415,xtb_success,0.30196157607247004,0.975,0.503873103250729,8.69443565929797,8.895984900598261,128,171,43,physically_filtered
80,11,CCCc1cc(-c2cc(-c3cc(CC(=O)[O-])ccn3)ccn2)ccn1,7.594700000000002,0.6926107512383798,2.723737774638181,332.383,2.4505,0.0,8.668631598155375,-10.5975,-8.0502,2.5473,-0.526,xtb_success,0.4714382449276036,0.79,0.5670067714493225,8.668631598155375,8.895434306735105,199,172,-27,neutral
50,41,COCc1nc(-c2ccc(-c3nc(OC)cs3)cc2)cs1,7.564600000000004,0.7105603129366123,2.413036306434691,318.423,4.088600000000002,0.0,8.678079263700653,-10.1655,-7.8643,2.3012,-0.339,xtb_success,0.40234707991121105,0.8475,0.5358929559378477,8.678079263700653,8.892436446075791,165,173,8,neutral
57,29,NC(=O)Cc1ccc(-c2cc(-c3nc(CC(N)=O)cs3)ccn2)cc1,7.571900000000004,0.7055774884975202,2.291099773554757,352.419,1.9277,0.0,8.695578766893288,-10.2012,-8.0451,2.1561,-0.532,xtb_success,0.363865530518812,0.78,0.48870587136316834,8.695578766893288,8.891061115438555,124,174,50,neutral
91,14,NC(=O)Cc1ccc(-c2nc(-c3nc(CC(N)=O)cs3)cs2)cc1,7.556400000000002,0.7014326075986194,2.388947736116716,358.448,1.9892,0.0,8.66822153018764,-10.393,-7.9162,2.4768,-0.53,xtb_success,0.4512123173859116,0.7833333333333333,0.5508486221701381,8.66822153018764,8.888560979055695,200,175,-25,neutral
50,10,COCc1ccc(Cc2ccc(C(=O)C3CC[NH+](C)CC3)cc2)cc1,7.580200000000007,0.8207548091462152,2.960157005407412,338.47100000000006,2.5312,0.0,8.694561704032374,-7.7497,-5.9477,1.802,-0.428,xtb_success,0.2784823769703233,0.9533333333333335,0.4809376638792263,8.694561704032374,8.886936769584064,127,176,49,physically_filtered
34,2,Cc1cc(N(Cc2ccc(NC(=O)c3ccoc3)cc2)C(C)C)nn1C,7.603500000000008,0.7285097215043642,2.5964762755542825,352.4380000000001,3.988820000000003,0.0,8.708107233196763,-8.9723,-7.1222,1.8502,-0.52,xtb_success,0.2893393654146216,0.8,0.44253755579023507,8.708107233196763,8.885122255512858,90,177,87,physically_filtered
73,21,CC(C)S(=O)(=O)Cc1ccc(-c2ccc(-c3ccccn3)nc2)cc1,7.567800000000005,0.6924685754789204,2.171168679296903,352.45900000000006,4.133800000000003,0.0,8.696917419809775,-9.9531,-7.594,2.3591,-0.645,xtb_success,0.4182005816068704,0.5916666666666667,0.47024040712480925,8.696917419809775,8.885013582659699,119,178,59,neutral
41,5,CCc1ccc(Cc2cc(CC(N)=S)ccn2)cc1-c1ccccn1,7.575100000000003,0.6814342757791052,2.467853159253565,347.487,4.125400000000003,0.0,8.6690318219642,-9.5041,-7.1261,2.3781,-0.526,xtb_success,0.4234605374152676,0.79,0.5334223761906873,8.6690318219642,8.882400772440475,197,179,-18,neutral
35,9,COCC(=O)C1CCN(C(=O)N2CCN(C3CCN(C(=O)OC)CC3)CC2)CC1,7.6033000000000035,0.6844133629778668,2.5383095744292934,410.5150000000002,0.8823000000000016,0.0,8.691675724046007,-9.5196,-7.3363,2.1833,-0.577,xtb_success,0.3709363252161459,0.7050000000000001,0.47115542765130214,8.691675724046007,8.880137895106529,133,180,47,neutral
98,3,COc1ccc(C(=O)c2cncnc2)cc1-c1ccc(C)cc1,7.5789000000000115,0.6897676018069856,2.004525786959848,304.34900000000005,3.691620000000002,0.0,8.675521149909873,-10.3688,-8.3215,2.0473,-0.45,xtb_success,0.33628217623130563,0.9166666666666667,0.5103975233619139,8.675521149909873,8.879680159254638,175,181,6,neutral
2,7,COc1cc(Cc2ccc(-c3cc(C(=O)CCC(N)=O)ccn3)cc2)ccn1,7.608300000000003,0.6101888092221319,2.300100236970355,375.428,3.1912000000000003,0.0,8.683384380914035,-10.2207,-8.1485,2.0722,-0.54,xtb_success,0.3424938406312354,0.7666666666666666,0.4697456884418647,8.683384380914035,8.87128265629078,156,182,26,neutral
34,12,CCCN(CCc1cc(CC(F)(F)F)ccn1)CC(C)(C)C,7.57370000000001,0.7367489593562293,2.667198976482714,316.41100000000006,4.4870000000000045,0.0,8.672781713344634,-9.3007,-6.9567,2.344,-0.253,xtb_success,0.41404028629492484,0.6325,0.47957820040644733,8.672781713344634,8.864612993507212,184,183,-1,neutral
34,5,CCN(Cc1ccc(-c2nccn2C)cc1)c1ccc2c(c1)C(=O)NC2=O,7.575600000000006,0.7105013635442354,2.455626061738121,360.41700000000014,2.997200000000001,0.0,8.685288075598312,-9.9298,-8.3177,1.6121,-0.472,xtb_success,0.2381788775537398,0.8800000000000001,0.43072521428761784,8.685288075598312,8.85757816131336,152,184,32,physically_filtered
50,11,COCc1ccc(Cc2ccc(CCC3CC[NH+](C)CC3)cc2)cc1,7.608000000000008,0.8178634787575837,2.947747969580224,338.51500000000004,3.281100000000002,0.0,8.722156942420778,-5.3727,-4.9845,0.3882,-0.381,xtb_success,0.0700471000740256,0.9525,0.3347829700518179,8.722156942420778,8.856070130441505,57,185,128,physically_filtered
73,8,CC(C)(C)CC(=O)CS(=O)(=O)c1ccc(CC(=O)c2ccccn2)cc1,7.567700000000003,0.6957923906051998,2.417356466711764,373.4740000000001,3.2860000000000023,0.0,8.673860548631428,-10.3786,-8.1703,2.2082,-0.637,xtb_success,0.3774684065702492,0.605,0.44572788459917445,8.673860548631428,8.852151702471097,182,186,4,neutral
57,4,CN(C)c1cccc(C(=O)c2ccc(CN3CCN(CCC4(O)CCCCC4)CC3)cc2)c1,7.618300000000005,0.6126849706716369,2.3952632316329385,449.6390000000004,4.186500000000003,0.0,8.68511616217253,-9.3661,-7.737,1.629,-0.507,xtb_success,0.2416040318354703,0.8216666666666667,0.41562282228482916,8.68511616217253,8.851365291086463,154,187,33,physically_filtered
87,5,CCCc1ccc(CC2CCN(c3cccnn3)CC2)cc1,7.578400000000009,0.8377445797479472,2.11139601990865,295.43,3.888200000000003,0.0,8.672399722778435,-9.3933,-7.1202,2.2731,-0.223,xtb_success,0.3947518453012362,0.5575,0.4435762917108653,8.672399722778435,8.849830239462781,186,188,2,neutral
68,12,NC(=O)Cc1cc(-c2cc(C=O)ccn2)ccc1Cc1cc(C=O)ccn1,7.618200000000002,0.6525109169960943,2.7490458419579014,359.38500000000005,2.387200000000001,0.0,8.66955087430226,-10.3342,-8.6347,1.6995,-0.551,xtb_success,0.25623442490123005,0.7483333333333333,0.403864097430861,8.66955087430226,8.831096513274604,195,189,-6,neutral
71,51,NC(=O)Cc1cc(-c2cc(-c3cc(C=O)ccn3)ccn2)ccn1,7.563400000000001,0.7258112388152876,2.524130462852895,318.336,2.0459,0.0,8.673338947229755,-10.2525,-8.7311,1.5214,-0.539,xtb_success,0.22034027015247745,0.7683333333333333,0.3847381891067342,8.673338947229755,8.827234222872448,183,190,7,physically_filtered
93,16,CCCCCc1ccnc(-c2cc(CC[NH3+])c(O)c(OC)c2)c1,7.592900000000004,0.7357783959551135,2.7707835599560813,315.437,2.9799000000000007,0.0,8.6795553064146,-6.15,-5.2471,0.9029,-0.451,xtb_success,0.12266741226530732,0.9149999999999999,0.3603671885857151,8.6795553064146,8.823702181848885,162,191,29,physically_filtered
63,5,C[NH+]1CCC(CCN2CCN(C(=O)c3ccc(CC(C)(C)C)cc3)CC2)CC1,7.600100000000006,0.8413254171908806,3.118056035412419,386.6040000000002,2.3478000000000003,0.0,8.708957105054205,-6.2353,-4.9187,1.3167,-0.692,xtb_success,0.18344555449732802,0.5133333333333334,0.2824118881481297,8.708957105054205,8.821921860313457,86,192,106,physically_filtered
82,3,COc1ccc(CC(=O)N(C)C2CC[NH+](c3ccccc3)CC2)cc1,7.5540000000000065,0.9048884006939912,3.1977243130997195,339.45900000000006,2.0751,0.0,8.68667176903703,-6.6512,-5.8845,0.7667,-0.477,xtb_success,0.10644747465195274,0.8716666666666667,0.3360132322563669,8.68667176903703,8.821077061939576,149,193,44,physically_filtered
86,0,Cc1cccc(CN(c2ccc(F)c(F)c2)C2CN([NH+](C)C)C2)c1,7.561400000000007,0.8983354770767278,3.103171964829178,332.41800000000006,2.0235199999999995,0.0,8.700250542055453,-5.7886,-5.5718,0.2168,-0.325,xtb_success,0.05727590327067622,0.8125,0.28384313228947333,8.700250542055453,8.813787794971242,106,194,88,physically_filtered
80,39,Clc1ccc(-c2ccnc(C3=[NH+]CCCS3)c2)cc1Cl,7.559300000000008,0.9192411095184664,3.3067911269564245,324.256,3.0195000000000016,0.0,8.6882414420636,-7.9175,-7.1111,0.8065,-0.312,xtb_success,0.11100497251397265,0.7799999999999999,0.3117034807597808,8.6882414420636,8.812922834367512,144,195,51,physically_filtered
2,4,CC(C)(C)c1cc(C(=O)N2CCN(CC[N+](C)(C)CC(N)=O)CC2)ccn1,7.624800000000006,0.7414150489395999,2.808910787970793,376.52500000000015,0.6986000000000029,0.0,8.714616445672727,-6.8009,-6.1219,0.679,-0.679,xtb_success,0.09691895889422884,0.5349999999999999,0.22834327122596015,8.714616445672727,8.805953754163111,72,196,124,physically_filtered
99,5,C[NH+]1CCC(N(CCC2CCCCC2)C(=O)c2ccc(C(C)(C)C)cc2)CC1,7.592100000000008,0.8117233797377094,3.2023125105828187,385.61600000000016,4.073800000000003,0.0,8.677730438810581,-6.3547,-4.9008,1.4539,-0.669,xtb_success,0.20766000017792913,0.5516666666666666,0.31086200012455034,8.677730438810581,8.802075238860402,166,197,31,physically_filtered
50,13,COCCc1ccc(Cc2ccc(CCC3CC[NH+](C)CC3)cc2)cc1,7.589000000000006,0.7693571899992587,2.9519434570749965,352.54200000000003,3.3236000000000017,0.0,8.678484249292136,-5.3115,-4.967,0.3445,-0.34,xtb_success,0.0665893894796824,0.85,0.3016125726357777,8.678484249292136,8.799129278346447,164,198,34,physically_filtered
97,18,CC(C)(C)CCc1ccc(CCc2cc(C[NH3+])cc(C[NH3+])c2)cc1,7.600800000000004,0.7859820708222682,3.1918406111082733,326.528,2.9343000000000004,0.0,8.67460697430031,-8.8433,-8.8384,0.0049,-0.514,xtb_success,0.04420674051217577,0.81,0.273944718358523,8.67460697430031,8.78418486164372,178,199,21,physically_filtered
97,11,CCc1ccc(Cc2ccc(CCc3ccc(C[NH3+])cc3)cc2)cc1,7.587300000000004,0.666222665737135,2.115451525868956,330.49499999999995,4.366900000000002,0.0,8.708866180281676,-5.6346,-5.4958,0.1388,-0.176,xtb_success,0.052135552151183984,0.43999999999999995,0.16849488650582878,8.708866180281676,8.776264134884007,87,200,113,physically_filtered
